order_id,date,customer_id,customer_name,category,product,region,channel,unit_price,quantity,discount,revenue
ORD-17708,2021-02-07,CUST-1383,Michael Bentley,Food & Beverages,Food & Beverages Product 47,Central,Wholesale,91.99,6,0.0,551.94
ORD-17915,2021-02-07,CUST-2491,Rachel Perez,Sports,Sports Product 22,East,Wholesale,96.33,3,0.05,274.54
ORD-17995,2021-02-07,CUST-4476,Deborah Riley,Sports,Sports Product 9,North,Online,489.23,4,0.2,1565.54
ORD-18440,2021-02-07,CUST-2904,Jenna Myers,Sports,Sports Product 32,Central,Wholesale,459.94,4,0.15,1563.8
ORD-10596,2021-02-08,CUST-2839,Steven Cunningham,Sports,Sports Product 39,Central,Wholesale,475.21,7,0.05,3160.15
ORD-17678,2021-02-08,CUST-4163,Allison Carroll,Sports,Sports Product 22,North,Wholesale,256.03,12,0.15,2611.51
ORD-18577,2021-02-08,CUST-3610,Michelle Newman,Sports,Sports Product 8,South,Online,70.73,14,0.05,940.71
ORD-19426,2021-02-08,CUST-2154,Abigail Hunter,Clothing,Clothing Product 30,West,Wholesale,167.57,1,0.0,167.57
ORD-19591,2021-02-08,CUST-2878,David Compton,Sports,Sports Product 15,West,Wholesale,426.55,15,0.05,6078.34
ORD-10662,2021-02-09,CUST-1090,Kayla Owens,Home & Garden,Home & Garden Product 12,South,Retail,87.22,3,0.2,209.33
ORD-13393,2021-02-09,CUST-2738,Jeremy Mitchell,Sports,Sports Product 16,Central,Online,492.06,3,0.15,1254.75
ORD-13912,2021-02-09,CUST-3776,Pamela Gonzalez,Sports,Sports Product 2,West,Online,246.26,2,0.2,394.02
ORD-17580,2021-02-09,CUST-1379,Diane Miller,Home & Garden,Home & Garden Product 49,North,Retail,480.7,15,0.0,7210.5
ORD-18716,2021-02-09,CUST-3235,Kimberly Miles,Food & Beverages,Food & Beverages Product 43,East,Retail,12.6,5,0.15,53.55
ORD-11197,2021-02-10,CUST-4108,Kristen Wall,Home & Garden,Home & Garden Product 20,South,Retail,370.55,9,0.0,3334.95
ORD-14045,2021-02-10,CUST-2018,David Bishop,Electronics,Electronics Product 41,South,Online,618.4,12,0.1,6678.72
ORD-14274,2021-02-10,CUST-2930,Christine Porter,Sports,Sports Product 1,East,Wholesale,236.8,12,0.0,2841.6
ORD-18874,2021-02-10,CUST-3176,Jeanne Hall,Food & Beverages,Food & Beverages Product 41,Central,Retail,26.51,8,0.0,212.08
ORD-19797,2021-02-10,CUST-1595,Jonathan Hayes,Sports,Sports Product 5,South,Retail,408.67,3,0.1,1103.41
ORD-19870,2021-02-10,CUST-3958,Mrs. Catherine Walker,Clothing,Clothing Product 4,East,Retail,192.31,13,0.05,2375.03
ORD-19873,2021-02-10,CUST-1110,Dawn Vincent,Food & Beverages,Food & Beverages Product 37,South,Online,60.91,3,0.05,173.59
ORD-17372,2021-02-11,CUST-3510,Dr. Paul Chan,Home & Garden,Home & Garden Product 7,East,Online,664.25,3,0.15,1693.84
ORD-12781,2021-02-12,CUST-1022,Tyler Hale,Home & Garden,Home & Garden Product 23,West,Retail,579.67,4,0.0,2318.68
ORD-19945,2021-02-12,CUST-2973,Samuel Lee,Electronics,Electronics Product 34,South,Retail,961.6,12,0.15,9808.32
ORD-13094,2021-02-13,CUST-3699,Ashley Martin,Electronics,Electronics Product 3,North,Retail,458.42,12,0.15,4675.88
ORD-14853,2021-02-13,CUST-2123,Rachel Walker,Sports,Sports Product 12,West,Wholesale,445.78,12,0.0,5349.36
ORD-16219,2021-02-13,CUST-1615,David Williams,Clothing,Clothing Product 37,East,Online,131.21,11,0.05,1371.14
ORD-18316,2021-02-13,CUST-3232,Emily Roberts,Electronics,Electronics Product 7,South,Wholesale,1964.57,6,0.0,11787.42
ORD-18519,2021-02-13,CUST-4508,Steven Zimmerman,Electronics,Electronics Product 11,South,Wholesale,1980.27,3,0.05,5643.77
ORD-10719,2021-02-14,CUST-2248,Donna Lane,Home & Garden,Home & Garden Product 22,Central,Wholesale,235.54,1,0.2,188.43
ORD-11128,2021-02-14,CUST-1085,Bradley Morton,Clothing,Clothing Product 44,South,Online,256.01,4,0.0,1024.04
ORD-11941,2021-02-14,CUST-4398,Megan Stevens,Food & Beverages,Food & Beverages Product 36,East,Online,42.26,12,0.1,456.41
ORD-17383,2021-02-14,CUST-2071,Lauren Wood,Food & Beverages,Food & Beverages Product 23,North,Online,40.88,1,0.0,40.88
ORD-17587,2021-02-14,CUST-1481,Patrick Davidson,Clothing,Clothing Product 48,Central,Wholesale,74.29,8,0.0,594.32
ORD-19614,2021-02-14,CUST-1858,Jessica Blackburn,Clothing,Clothing Product 10,West,Retail,299.2,8,0.1,2154.24
ORD-12457,2021-02-15,CUST-2228,Courtney Shelton,Sports,Sports Product 5,North,Retail,421.52,15,0.0,6322.8
ORD-16011,2021-02-15,CUST-2877,Lisa Hunt,Clothing,Clothing Product 27,East,Online,95.53,10,0.05,907.53
ORD-16756,2021-02-16,CUST-4381,Wendy Harvey,Clothing,Clothing Product 25,South,Wholesale,137.53,3,0.2,330.07
ORD-16759,2021-02-16,CUST-3634,Philip Larson,Clothing,Clothing Product 4,South,Wholesale,93.87,12,0.2,901.15
ORD-18857,2021-02-16,CUST-1454,Deborah Allison,Electronics,Electronics Product 47,South,Retail,1615.01,9,0.05,13808.34
ORD-10250,2021-02-17,CUST-2872,April Glenn,Home & Garden,Home & Garden Product 16,East,Retail,758.92,2,0.2,1214.27
ORD-11922,2021-02-17,CUST-1995,Danielle Campbell,Food & Beverages,Food & Beverages Product 5,Central,Online,81.59,3,0.0,244.77
ORD-12274,2021-02-17,CUST-3622,Rebecca Rush,Home & Garden,Home & Garden Product 8,Central,Wholesale,404.73,13,0.15,4472.27
ORD-13226,2021-02-17,CUST-3820,Julie Fowler,Clothing,Clothing Product 13,East,Online,93.44,15,0.05,1331.52
ORD-13852,2021-02-17,CUST-3277,Ruth Brown,Clothing,Clothing Product 25,South,Wholesale,297.84,2,0.05,565.9
ORD-15198,2021-02-17,CUST-3385,Lauren Reed,Food & Beverages,Food & Beverages Product 19,North,Wholesale,86.19,3,0.1,232.71
ORD-18021,2021-02-17,CUST-3213,Sharon Acosta,Electronics,Electronics Product 16,North,Online,1067.84,1,0.15,907.66
ORD-15372,2021-02-18,CUST-3235,Kristin Clark,Food & Beverages,Food & Beverages Product 35,East,Online,41.94,10,0.15,356.49
ORD-15938,2021-02-18,CUST-2076,Samantha Arias,Home & Garden,Home & Garden Product 24,Central,Wholesale,686.57,4,0.15,2334.34
ORD-16945,2021-02-18,CUST-4142,Julie Miller,Electronics,Electronics Product 31,Central,Wholesale,1319.78,5,0.1,5939.01
ORD-11989,2021-02-19,CUST-1961,Christian West,Home & Garden,Home & Garden Product 45,South,Retail,772.39,6,0.05,4402.62
ORD-12063,2021-02-19,CUST-2852,Linda Lynn,Home & Garden,Home & Garden Product 46,Central,Retail,233.05,14,0.0,3262.7
ORD-13667,2021-02-19,CUST-4667,David Rodriguez,Food & Beverages,Food & Beverages Product 6,East,Wholesale,64.73,7,0.05,430.45
ORD-16155,2021-02-19,CUST-1533,Jason Fleming,Electronics,Electronics Product 30,West,Online,409.43,6,0.1,2210.92
ORD-18763,2021-02-19,CUST-3833,Stephanie Delgado,Food & Beverages,Food & Beverages Product 33,South,Retail,53.92,14,0.0,754.88
ORD-10049,2021-02-20,CUST-4204,Kenneth Hernandez,Clothing,Clothing Product 27,South,Retail,226.24,4,0.1,814.46
ORD-11072,2021-02-20,CUST-3298,Chad Trevino,Electronics,Electronics Product 42,South,Wholesale,1334.2,14,0.1,16810.92
ORD-11548,2021-02-20,CUST-2372,Robert Kennedy,Home & Garden,Home & Garden Product 27,East,Online,505.23,8,0.1,3637.66
ORD-13347,2021-02-20,CUST-3972,Kathryn Barrett,Home & Garden,Home & Garden Product 28,Central,Retail,664.55,6,0.15,3389.2
ORD-15047,2021-02-20,CUST-2238,James Flores,Sports,Sports Product 13,Central,Retail,154.55,3,0.0,463.65
ORD-17034,2021-02-20,CUST-2948,Hayley Hamilton,Sports,Sports Product 36,Central,Online,141.97,6,0.0,851.82
ORD-18697,2021-02-20,CUST-4742,Charles Williams,Electronics,Electronics Product 5,North,Online,651.36,4,0.0,2605.44
ORD-12656,2021-02-21,CUST-3987,Angela Jones,Sports,Sports Product 9,North,Online,257.41,3,0.05,733.62
ORD-13698,2021-02-21,CUST-2879,Joshua Bond,Home & Garden,Home & Garden Product 7,Central,Online,322.59,9,0.05,2758.14
ORD-18600,2021-02-21,CUST-1267,Julie Neal,Clothing,Clothing Product 40,South,Wholesale,214.52,9,0.15,1641.08
ORD-19948,2021-02-21,CUST-2816,Mary Lucas,Food & Beverages,Food & Beverages Product 30,West,Retail,13.19,5,0.15,56.06
ORD-10082,2021-02-22,CUST-2624,Jose Romero,Food & Beverages,Food & Beverages Product 46,North,Wholesale,59.7,7,0.15,355.22
ORD-12336,2021-02-22,CUST-4889,Kimberly Russell,Home & Garden,Home & Garden Product 36,East,Retail,439.2,12,0.15,4479.84
ORD-12352,2021-02-22,CUST-4614,Joseph Martin,Electronics,Electronics Product 3,West,Retail,1878.63,3,0.0,5635.89
ORD-14363,2021-02-22,CUST-1579,Mr. Brian Hubbard DVM,Food & Beverages,Food & Beverages Product 20,West,Online,74.41,12,0.2,714.34
ORD-15084,2021-02-22,CUST-4317,James Smith,Clothing,Clothing Product 22,Central,Retail,245.47,11,0.2,2160.14
ORD-17224,2021-02-22,CUST-4387,Anna Ochoa,Clothing,Clothing Product 9,East,Online,123.22,10,0.15,1047.37
ORD-19324,2021-02-22,CUST-4619,Kelly Higgins,Home & Garden,Home & Garden Product 8,Central,Retail,544.21,11,0.1,5387.68
ORD-10230,2021-02-23,CUST-4741,Laura Turner,Food & Beverages,Food & Beverages Product 36,South,Online,52.41,4,0.15,178.19
ORD-11345,2021-02-23,CUST-3714,Elizabeth Wright,Clothing,Clothing Product 38,West,Wholesale,124.07,10,0.0,1240.7
ORD-16521,2021-02-23,CUST-1063,Caitlin Brennan,Food & Beverages,Food & Beverages Product 22,West,Retail,48.22,3,0.1,130.19
ORD-12412,2021-02-24,CUST-2840,Richard Martinez II,Electronics,Electronics Product 26,North,Online,1196.92,10,0.0,11969.2
ORD-12661,2021-02-24,CUST-3974,Scott Hamilton,Home & Garden,Home & Garden Product 41,South,Wholesale,533.66,15,0.2,6403.92
ORD-13061,2021-02-24,CUST-3642,Jimmy Moran,Clothing,Clothing Product 15,North,Wholesale,178.01,9,0.2,1281.67
ORD-14617,2021-02-24,CUST-2560,Rachel Roberts,Clothing,Clothing Product 30,Central,Wholesale,147.17,9,0.2,1059.62
ORD-18841,2021-02-24,CUST-1804,Mike Young MD,Clothing,Clothing Product 35,Central,Retail,215.97,9,0.15,1652.17
ORD-13320,2021-02-25,CUST-2931,Joshua Brown,Sports,Sports Product 44,Central,Wholesale,445.43,3,0.05,1269.48
ORD-14368,2021-02-25,CUST-3489,Brittany Baldwin,Sports,Sports Product 17,North,Wholesale,464.78,7,0.15,2765.44
ORD-12486,2021-02-26,CUST-3904,Jamie Howell,Sports,Sports Product 7,North,Retail,67.16,3,0.1,181.33
ORD-13993,2021-02-26,CUST-4895,Brittany Miles,Home & Garden,Home & Garden Product 9,Central,Retail,81.53,4,0.2,260.9
ORD-15070,2021-02-26,CUST-3612,Sean Montoya,Food & Beverages,Food & Beverages Product 14,West,Wholesale,32.48,6,0.15,165.65
ORD-18147,2021-02-26,CUST-2795,Mary Gonzales,Sports,Sports Product 9,Central,Wholesale,259.36,2,0.2,414.98
ORD-19217,2021-02-26,CUST-2542,Michael Adams,Clothing,Clothing Product 11,Central,Retail,53.66,1,0.0,53.66
ORD-12379,2021-02-27,CUST-2626,Jamie Perry,Clothing,Clothing Product 47,South,Online,57.72,3,0.1,155.84
ORD-12808,2021-02-27,CUST-4245,Michael Melendez,Food & Beverages,Food & Beverages Product 39,Central,Wholesale,32.55,6,0.0,195.3
ORD-16194,2021-02-27,CUST-3014,Sydney Moore,Clothing,Clothing Product 24,South,Wholesale,117.0,14,0.0,1638.0
ORD-16921,2021-02-27,CUST-4139,Thomas Cox,Electronics,Electronics Product 7,North,Wholesale,1467.19,9,0.1,11884.24
ORD-18036,2021-02-27,CUST-4628,Timothy Garcia,Clothing,Clothing Product 45,Central,Retail,262.75,3,0.1,709.43
ORD-19608,2021-02-27,CUST-1939,Craig Brown,Food & Beverages,Food & Beverages Product 6,Central,Retail,41.47,8,0.0,331.76
ORD-11782,2021-02-28,CUST-4742,Robert Castro,Electronics,Electronics Product 27,North,Retail,261.6,12,0.05,2982.24
ORD-14323,2021-02-28,CUST-3787,Charles Harvey,Food & Beverages,Food & Beverages Product 34,North,Wholesale,64.71,4,0.2,207.07
ORD-16925,2021-02-28,CUST-1183,Jessica Aguilar,Electronics,Electronics Product 5,South,Wholesale,522.81,1,0.1,470.53
ORD-17184,2021-02-28,CUST-1407,Pamela Lee,Sports,Sports Product 34,East,Retail,211.82,4,0.05,804.92
ORD-17485,2021-03-01,CUST-4443,Jonathan Woodward,Food & Beverages,Food & Beverages Product 11,South,Retail,53.97,11,0.05,563.99
ORD-18000,2021-03-01,CUST-3567,Charles Levy,Sports,Sports Product 47,East,Wholesale,288.89,7,0.2,1617.78
ORD-19860,2021-03-01,CUST-1050,Mr. Brian Campbell II,Home & Garden,Home & Garden Product 13,Central,Online,165.03,10,0.1,1485.27
ORD-11215,2021-03-02,CUST-3755,Rachel Bryan,Food & Beverages,Food & Beverages Product 49,North,Retail,27.3,16,0.15,371.28
ORD-11412,2021-03-02,CUST-4116,Joshua Hanson,Electronics,Electronics Product 10,South,Wholesale,241.47,15,0.2,2897.64
ORD-13038,2021-03-02,CUST-4255,Katherine Strickland,Sports,Sports Product 36,South,Online,381.03,5,0.2,1524.12
ORD-14240,2021-03-02,CUST-4711,Wayne Price,Electronics,Electronics Product 10,West,Retail,1522.9,12,0.0,18274.8
ORD-15137,2021-03-02,CUST-2289,Penny Simmons,Sports,Sports Product 5,North,Retail,172.34,5,0.15,732.45
ORD-15731,2021-03-02,CUST-3404,Jennifer Mathews,Electronics,Electronics Product 25,West,Online,1936.66,6,0.15,9876.97
ORD-15967,2021-03-02,CUST-3220,Tracy Hayes,Electronics,Electronics Product 11,Central,Retail,1295.67,2,0.2,2073.07
ORD-16252,2021-03-02,CUST-2579,Kevin Joseph,Home & Garden,Home & Garden Product 32,West,Wholesale,559.38,2,0.1,1006.88
ORD-16351,2021-03-02,CUST-4977,Jessica Murphy,Food & Beverages,Food & Beverages Product 35,South,Online,69.79,16,0.0,1116.64
ORD-16857,2021-03-02,CUST-1350,Thomas Avery,Clothing,Clothing Product 40,South,Retail,68.68,13,0.2,714.27
ORD-14188,2021-03-03,CUST-3905,Judy Brown,Sports,Sports Product 26,South,Wholesale,82.57,17,0.15,1193.14
ORD-14475,2021-03-03,CUST-3577,Kelly Mccormick,Clothing,Clothing Product 29,West,Retail,77.75,9,0.05,664.76
ORD-15457,2021-03-03,CUST-3726,Brad Prince,Electronics,Electronics Product 24,East,Online,220.04,12,0.1,2376.43
ORD-16297,2021-03-03,CUST-3744,Meredith Taylor,Sports,Sports Product 2,North,Online,173.7,17,0.1,2657.61
ORD-14768,2021-03-04,CUST-3953,Timothy Freeman,Clothing,Clothing Product 24,Central,Online,294.69,2,0.1,530.44
ORD-17287,2021-03-04,CUST-1722,Suzanne Cunningham,Food & Beverages,Food & Beverages Product 39,Central,Retail,93.31,5,0.1,419.9
ORD-19497,2021-03-04,CUST-3956,Theresa Bates,Home & Garden,Home & Garden Product 11,North,Retail,572.06,4,0.2,1830.59
ORD-13313,2021-03-05,CUST-3934,Miss Breanna Daniels,Clothing,Clothing Product 40,South,Retail,222.32,10,0.15,1889.72
ORD-14896,2021-03-05,CUST-4471,Christopher Smith,Sports,Sports Product 27,East,Retail,137.11,11,0.1,1357.39
ORD-14941,2021-03-05,CUST-4900,Raymond Hughes,Clothing,Clothing Product 9,East,Retail,177.83,12,0.15,1813.87
ORD-15277,2021-03-05,CUST-2413,Nathan Livingston,Clothing,Clothing Product 41,Central,Retail,157.36,6,0.05,896.95
ORD-15707,2021-03-05,CUST-4773,David Smith,Electronics,Electronics Product 14,East,Retail,1795.98,2,0.05,3412.36
ORD-11377,2021-03-06,CUST-4835,Anne Elliott,Clothing,Clothing Product 24,East,Wholesale,236.78,17,0.0,4025.26
ORD-14083,2021-03-06,CUST-3727,Alexis Freeman,Food & Beverages,Food & Beverages Product 37,East,Wholesale,99.39,14,0.0,1391.46
ORD-16319,2021-03-06,CUST-3522,Jay Reed,Electronics,Electronics Product 16,Central,Wholesale,1461.14,2,0.2,2337.82
ORD-16975,2021-03-06,CUST-4125,Matthew Robinson,Clothing,Clothing Product 30,Central,Retail,48.62,8,0.05,369.51
ORD-17127,2021-03-06,CUST-2603,Kimberly Joyce,Sports,Sports Product 29,West,Online,459.82,16,0.15,6253.55
ORD-11473,2021-03-07,CUST-4324,Charlene Perez,Electronics,Electronics Product 44,East,Online,1879.28,13,0.05,23209.11
ORD-13798,2021-03-07,CUST-2065,Gavin Smith,Clothing,Clothing Product 30,West,Retail,261.28,1,0.0,261.28
ORD-19190,2021-03-07,CUST-4716,Stephen Boyd,Food & Beverages,Food & Beverages Product 49,West,Online,94.19,5,0.1,423.86
ORD-10546,2021-03-08,CUST-3523,Joseph Myers,Food & Beverages,Food & Beverages Product 44,South,Wholesale,82.33,10,0.0,823.3
ORD-12726,2021-03-08,CUST-3911,Danielle Mcintyre,Home & Garden,Home & Garden Product 46,Central,Online,643.6,15,0.1,8688.6
ORD-13810,2021-03-08,CUST-4553,Taylor Craig,Sports,Sports Product 16,West,Retail,257.74,8,0.15,1752.63
ORD-16178,2021-03-08,CUST-4764,Gilbert Alvarez,Electronics,Electronics Product 48,West,Retail,1944.26,12,0.0,23331.12
ORD-10477,2021-03-09,CUST-3886,Jason Harrison,Clothing,Clothing Product 13,North,Online,34.16,12,0.1,368.93
ORD-13436,2021-03-09,CUST-1162,Russell Mitchell DDS,Electronics,Electronics Product 16,West,Wholesale,1777.11,2,0.2,2843.38
ORD-14251,2021-03-09,CUST-4662,Mrs. Jessica Baker MD,Food & Beverages,Food & Beverages Product 11,East,Wholesale,46.46,12,0.15,473.89
ORD-14529,2021-03-09,CUST-3424,Jasmine White,Home & Garden,Home & Garden Product 24,South,Wholesale,737.64,6,0.15,3761.96
ORD-16770,2021-03-09,CUST-3112,Mrs. Jennifer Schaefer,Clothing,Clothing Product 49,East,Online,195.03,8,0.15,1326.2
ORD-17292,2021-03-09,CUST-2149,Louis Scott,Sports,Sports Product 3,South,Online,131.3,10,0.15,1116.05
ORD-19649,2021-03-09,CUST-2097,Rebecca Smith,Home & Garden,Home & Garden Product 35,West,Wholesale,506.25,5,0.1,2278.12
ORD-10299,2021-03-10,CUST-2002,Philip Hobbs,Electronics,Electronics Product 48,North,Wholesale,1276.01,12,0.0,15312.12
ORD-14269,2021-03-10,CUST-3223,Brandy Randall,Electronics,Electronics Product 33,Central,Retail,896.95,9,0.15,6861.67
ORD-19155,2021-03-10,CUST-2644,Denise Morse,Clothing,Clothing Product 20,Central,Retail,295.24,4,0.1,1062.86
ORD-19432,2021-03-10,CUST-4713,Julia Moore,Home & Garden,Home & Garden Product 32,North,Retail,65.65,2,0.2,105.04
ORD-10317,2021-03-11,CUST-4130,Ryan Johnson,Sports,Sports Product 1,North,Wholesale,474.24,2,0.0,948.48
ORD-10824,2021-03-11,CUST-4844,Shawn Marshall,Food & Beverages,Food & Beverages Product 39,East,Online,63.84,1,0.0,63.84
ORD-13262,2021-03-11,CUST-3990,Andrew Austin,Home & Garden,Home & Garden Product 31,Central,Wholesale,351.36,11,0.1,3478.46
ORD-11174,2021-03-12,CUST-4426,Renee Barrera,Clothing,Clothing Product 41,South,Wholesale,80.53,15,0.0,1207.95
ORD-11204,2021-03-12,CUST-3856,Dr. Mckenzie Young DDS,Clothing,Clothing Product 43,South,Retail,196.67,10,0.0,1966.7
ORD-16719,2021-03-12,CUST-1025,Jessica Aguilar,Electronics,Electronics Product 21,West,Wholesale,268.62,6,0.0,1611.72
ORD-18584,2021-03-12,CUST-4206,Carolyn Coleman,Home & Garden,Home & Garden Product 24,West,Wholesale,713.14,17,0.2,9698.7
ORD-19577,2021-03-12,CUST-4501,James Combs,Clothing,Clothing Product 34,Central,Wholesale,294.62,8,0.0,2356.96
ORD-14625,2021-03-13,CUST-2942,Zachary Haas,Sports,Sports Product 13,West,Online,191.22,14,0.2,2141.66
ORD-15510,2021-03-13,CUST-3175,Julie Reid,Sports,Sports Product 15,East,Retail,364.16,6,0.05,2075.71
ORD-17422,2021-03-13,CUST-2863,Travis Hughes,Sports,Sports Product 16,South,Online,238.88,9,0.2,1719.94
ORD-17742,2021-03-13,CUST-1446,Kristin Young,Home & Garden,Home & Garden Product 41,North,Retail,739.13,5,0.15,3141.3
ORD-11890,2021-03-14,CUST-3657,John Lucas,Electronics,Electronics Product 31,South,Wholesale,1182.05,16,0.0,18912.8
ORD-12344,2021-03-14,CUST-3521,Jacob May,Electronics,Electronics Product 34,East,Online,519.18,10,0.15,4413.03
ORD-13749,2021-03-14,CUST-3912,John Simpson,Sports,Sports Product 25,Central,Online,143.68,5,0.15,610.64
ORD-15616,2021-03-14,CUST-1136,Andrea Juarez,Home & Garden,Home & Garden Product 27,South,Wholesale,328.98,14,0.05,4375.43
ORD-10838,2021-03-15,CUST-1976,Anthony Morales,Home & Garden,Home & Garden Product 32,South,Online,69.02,5,0.2,276.08
ORD-11718,2021-03-15,CUST-1106,Christina Jones,Sports,Sports Product 15,East,Wholesale,99.57,4,0.1,358.45
ORD-14382,2021-03-15,CUST-1458,Elizabeth Williams,Sports,Sports Product 16,West,Retail,412.18,9,0.0,3709.62
ORD-14631,2021-03-15,CUST-1988,Crystal Wade,Food & Beverages,Food & Beverages Product 29,East,Wholesale,29.05,4,0.1,104.58
ORD-17788,2021-03-15,CUST-1724,Sarah Kim,Sports,Sports Product 41,South,Online,418.78,16,0.1,6030.43
ORD-18617,2021-03-15,CUST-3568,Mary Fuller,Clothing,Clothing Product 42,North,Online,246.88,1,0.15,209.85
ORD-18757,2021-03-15,CUST-1598,Tanya Dominguez,Sports,Sports Product 1,Central,Online,384.91,7,0.15,2290.21
ORD-12091,2021-03-16,CUST-3072,Bethany Giles,Home & Garden,Home & Garden Product 5,West,Wholesale,596.5,15,0.2,7158.0
ORD-12969,2021-03-16,CUST-4302,Natalie West,Clothing,Clothing Product 33,East,Online,292.99,11,0.0,3222.89
ORD-13473,2021-03-16,CUST-3761,Jordan Frazier,Food & Beverages,Food & Beverages Product 36,South,Wholesale,13.08,5,0.2,52.32
ORD-16495,2021-03-16,CUST-3716,Michael Wells,Home & Garden,Home & Garden Product 5,Central,Wholesale,694.66,1,0.05,659.93
ORD-18983,2021-03-16,CUST-3330,Jacob Bradford,Sports,Sports Product 4,West,Wholesale,221.69,12,0.15,2261.24
ORD-11027,2021-03-17,CUST-3420,Rachel Patel,Sports,Sports Product 47,Central,Retail,217.85,13,0.2,2265.64
ORD-11429,2021-03-17,CUST-2381,Katie Barnes,Food & Beverages,Food & Beverages Product 42,South,Retail,92.21,15,0.0,1383.15
ORD-12922,2021-03-17,CUST-3733,Heather Harris,Food & Beverages,Food & Beverages Product 8,North,Retail,15.05,4,0.2,48.16
ORD-11987,2021-03-18,CUST-2689,Christopher Ward,Home & Garden,Home & Garden Product 12,West,Online,374.37,13,0.15,4136.79
ORD-12425,2021-03-18,CUST-3398,Kristen Weaver,Home & Garden,Home & Garden Product 16,North,Retail,611.77,1,0.1,550.59
